depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows,Timestamp
9,4,0.75,1.0,0.0,0.75,0.0,0.0,-0.9236264677396585,-294912.0,1733895906937
9,2,0.0,0.25,1.0,0.75,0.0,0.0,-0.610804555375935,-491520.0,1733895906937
6,2,1.0,0.25,1.0,0.0,0.0,0.0,-0.3395306453470719,-491520.0,1733895906937
6,4,0.25,0.0,1.0,0.5,0.25,0.2,-0.4494039559141547,-294912.0,1733895906937
9,4,0.75,1.0,0.25,0.5,0.0,0.2,-0.8087158810466178,-294912.0,1733896186093
9,4,0.75,1.0,0.25,0.5,0.0,0.0,-0.9236264677396585,-294912.0,1733896186093
9,4,0.75,1.0,0.25,0.75,0.25,0.0,-0.793315987935016,-294912.0,1733896186093
9,4,0.75,1.0,0.0,0.25,0.0,0.2,-0.7820319501568188,-294912.0,1733896186093
10,4,0.75,1.0,0.25,0.75,0.0,0.0,-0.8463988280298619,-294912.0,1733896186093
8,2,0.75,0.5,0.5,1.0,0.25,0.0,-0.7007240808643598,-491520.0,1733896186093
